Facility ID,Facility Name,Address,City,State,ZIP Code,Location
370235,"ST JOHN BROKEN ARROW, INC",1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,POINT (-95.801578 36.076843)
220074,SOUTHCOAST HOSPITALS GROUP,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,POINT (-71.146439 41.710522)
230037,HILLSDALE HOSPITAL,168 S HOWELL STREET,HILLSDALE,MI,49242,POINT (-84.631702 41.911437)
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,POINT (-94.074448 33.46249)
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,620 BYRON RD,HOWELL,MI,48843,POINT (-83.939355 42.615372)
310061,VIRTUA WILLINGBORO HOSPITAL,218A SUNSET ROAD,WILLINGBORO,NJ,8046,POINT (-74.881982 40.048632)
251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,MS,39150,POINT (-90.985395 31.945992)
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,VA,22306,POINT (-77.07479 38.740184)
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,
194074,SERENITY SPRINGS SPECIALTY HOSPITAL,1495 FRAZIER ROAD,RUSTON,LA,71270,POINT (-92.601952 32.57647)
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,
391301,UPMC SUSQUEHANNA MUNCY,215 EAST WATER STREET,MUNCY,PA,17756,POINT (-76.77528 41.209126)
170105,MCPHERSON HOSPITAL,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,POINT (-97.672485 38.379006)
400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,LAUREL AVE SANTA JUANITA #100,BAYAMON,PR,956,
241327,SLEEPY EYE MEDICAL CENTER,400 FOURTH AVENUE NORTHWEST,SLEEPY EYE,MN,56085,POINT (-94.727315 44.299319)
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,38654,POINT (-89.794873 34.922615)
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,POINT (-85.290853 35.047899)
270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,POINT (-112.546068 46.00928)
254009,NORTH MISSISSIPPI STATE HOSPITAL,1937 BRIAR RIDGE RD,TUPELO,MS,38804,POINT (-88.672966 34.236955)
394027,FAIRMOUNT BEHAVIORAL HEALTH SYSTEM,561 FAIRTHORNE AVENUE,PHILADELPHIA,PA,19128,POINT (-75.222714 40.043063)
171300,GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE,RANSOM,KS,67572,POINT (-99.931546 38.63671)
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,POINT (-99.537891 42.575812)
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,POINT (-105.149154 39.950847)
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,POINT (-83.442454 38.180016)
231310,SCHEURER HOSPITAL,170 N CASEVILLE RD,PIGEON,MI,48755,POINT (-83.279517 43.834329)
191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,POINT (-92.719636 32.252349)
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,POINT (-81.403575 40.796852)
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,POINT (-82.157868 34.175362)
263304,SHRINER HOSPITAL FOR CHILDREN,4400 CLAYTON AVE,SAINT LOUIS,MO,63110,POINT (-90.257821 38.632989)
670059,CHI ST LUKES LAKESIDE HOSPITAL,17400 ST LUKES WAY,THE WOODLANDS,TX,77384,POINT (-95.459482 30.203132)
501310,NEWPORT COMMUNITY HOSPITAL,714 WEST PINE STREET,NEWPORT,WA,99156,POINT (-117.04842 48.18217)
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220,
161304,CHI HEALTH  - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,POINT (-94.747914 40.988375)
520075,ST VINCENT HOSPITAL,835 S VAN BUREN ST,GREEN BAY,WI,54301,POINT (-88.013175 44.501039)
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,POINT (-79.108824 35.031426)
491305,SHENANDOAH MEMORIAL HOSPITAL,759 SOUTH MAIN STREET,WOODSTOCK,VA,22664,POINT (-78.513936 38.871586)
371326,INTEGRIS MARSHALL COUNTY MEDICAL CENTER,901 S 5TH AVE,MADILL,OK,73446,POINT (-96.77845 34.081738)
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,POINT (-84.156267 31.590229)
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,POINT (-100.926569 37.054216)
70034,NORWALK HOSPITAL,24 STEVENS STREET,NORWALK,CT,6856,POINT (-73.421229 41.110415)
310032,INSPIRA MEDICAL CENTER VINELAND,1505 W SHERMAN AVE,VINELAND,NJ,8360,POINT (-75.057329 39.447444)
110026,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,POINT (-82.875601 34.113068)
364047,RIDGEVIEW BEHAVIORAL HOSPITAL,17872 LINCOLN HIGHWAY,MIDDLE POINT,OH,45863,POINT (-84.478653 40.878547)
111326,SGMC LANIER CAMPUS,116 WEST THIGPEN AVENUE,LAKELAND,GA,31635,POINT (-83.086454 31.041591)
140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,POINT (-89.115999 38.530809)
240050,FAIRVIEW LAKES HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,POINT (-92.998466 45.322267)
521351,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE,REEDSBURG,WI,53959,POINT (-89.994548 43.549287)
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,POINT (-91.959559 37.315756)
510024,MON HEALTH MEDICAL CENTER,1200 JD ANDERSON DRIVE,MORGANTOWN,WV,26505,POINT (-79.94639 39.66262)
250067,CLAY COUNTY MEDICAL CORPORATION,150 MEDICAL CENTER DRIVE,WEST POINT,MS,39773,POINT (-88.661549 33.618616)
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,POINT (-122.057943 37.891512)
370149,SSM HEALTH ST ANTHONY HOSPITAL - SHAWNEE,1102 W MACARTHUR,SHAWNEE,OK,74804,POINT (-96.937587 35.361768)
260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTRY,MO,63131,POINT (-90.443636 38.635532)
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,13710 ST FRANCIS BOULEVARD,MIDLOTHIAN,VA,23114,POINT (-77.659056 37.466398)
223304,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",51 BLOSSOM STREET,BOSTON,MA,2114,POINT (-71.066904 42.363079)
231339,SPECTRUM HEALTH PENNOCK,1009 W GREEN ST,HASTINGS,MI,49058,POINT (-85.3021 42.6442)
141303,WARNER HOSPITAL AND HEALTH SERVICES,422 W WHITE ST,CLINTON,IL,61727,POINT (-88.964616 40.148953)
180088,"NORTON HOSPITALS, INC",200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,POINT (-85.751133 38.248213)
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,POINT (-97.892275 38.079485)
100135,TALLAHASSEE MEMORIAL HEALTHCARE,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,POINT (-84.261757 30.455849)
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,POINT (-73.953128 40.764866)
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,34950,POINT (-80.347352 27.431942)
130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,POINT (-116.792669 47.694597)
453311,SHRINERS HOSPITALS FOR CHILDREN,815 MARKET STREET,GALVESTON,TX,77550,POINT (-94.777187 29.309747)
100109,ADVENTHEALTH SEBRING,4200 SUN N LAKE BLVD,SEBRING,FL,33871,POINT (-81.506881 27.538455)
450253,BELLVILLE ST JOSEPH HEALTH CENTER,44 N CUMMINGS ST,BELLVILLE,TX,77418,POINT (-96.260747 29.952265)
61314,"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,CRAIG,CO,81625,POINT (-107.57863 40.518288)
110089,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31533,POINT (-82.86346 31.509589)
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751,POINT (-90.65024 33.457234)
380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,POINT (-122.687974 45.499201)
240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,MN,55902,POINT (-92.481355 44.021643)
370030,STILLWATER MEDICAL-BLACKWELL,1323 W 6TH AVE,BLACKWELL,OK,74631,
260227,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,63901,POINT (-90.456445 36.770882)
90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,POINT (-77.074388 38.912599)
140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,POINT (-87.882651 41.124148)
390312,EASTERN REGIONAL MEDICAL CENTER,1331 EAST WYOMING AVENUE,PHILADELPHIA,PA,19124,POINT (-75.098463 40.018295)
244018,SANFORD BEHAVIORAL HEALTH CENTER,120 LABREE AVENUE SOUTH,THIEF RIVER FALLS,MN,56701,POINT (-96.180007 48.116991)
271306,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645,POINT (-110.904216 46.548207)
390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,POINT (-79.960769 40.441824)
220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,2111,POINT (-71.063693 42.349486)
104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5757 N DIXIE HWY,OAKLAND PARK,FL,33334,POINT (-80.132487 26.197882)
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,POINT (-80.856723 41.672446)
70005,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,CT,6721,POINT (-73.058608 41.558269)
110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,POINT (-84.983657 34.788884)
100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,POINT (-82.097729 26.987872)
241373,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,56573,POINT (-95.595165 46.592685)
150158,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,POINT (-86.343731 39.782568)
250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,38704,POINT (-91.035243 33.409907)
381312,COQUILLE VALLEY HOSPITAL DISTRICT,940 EAST 5TH STREET,COQUILLE,OR,97423,POINT (-124.179143 43.178982)
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,POINT (-95.36639 29.747898)
501313,CASCADE MEDICAL CENTER,817 COMMERCIAL STREET,LEAVENWORTH,WA,98826,POINT (-120.661503 47.594457)
490145,STONESPRINGS HOSPITAL CENTER,24440 STONE SPRINGS BOULEVARD,DULLES,VA,20166,POINT (-77.544301 38.941185)
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,POINT (-87.986049 41.54543)
154035,FOUR COUNTY COUNSELING CENTER,1015 MICHIGAN AVE,LOGANSPORT,IN,46947,POINT (-86.361581 40.761945)
224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 EAST NEWTON STREET,BOSTON,MA,2118,POINT (-71.070633 42.336333)
131328,BONNER GENERAL HOSPITAL,520 NORTH THIRD AVENUE,SANDPOINT,ID,83864,POINT (-116.550314 48.277485)
444014,MIDDLE TN MENTAL HEALTH INSTITUTE,221 STEWARTS FERRY PIKE,NASHVILLE,TN,37214,POINT (-86.648369 36.162901)
450137,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,1400 EIGHTH AVE,FORT WORTH,TX,76104,POINT (-97.343729 32.730288)
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,POINT (-124.142039 40.783103)
40156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,WEST MEMPHIS,AR,72301,
110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,POINT (-84.73305 33.738973)
100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,POINT (-80.312165 25.866662)
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,POINT (-122.238105 38.130893)
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,POINT (-97.346185 32.725778)
154008,NEURODIAGNOSTIC INSTITUTE,5435 E 16TH ST,INDIANAPOLIS,IN,46218,POINT (-86.076344 39.7889)
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029,POINT (-122.02205 47.536553)
510008,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,POINT (-77.980619 39.477254)
113300,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,"1405 CLIFTON ROAD, NE",ATLANTA,GA,30322,POINT (-84.321007 33.79398)
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,POINT (-85.457937 31.235991)
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,POINT (-91.687341 41.288507)
201305,CALAIS REGIONAL HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,4619,POINT (-67.270521 45.180639)
10079,ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,POINT (-86.977803 34.803499)
130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,POINT (-116.253622 43.614072)
51300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,POINT (-120.463129 39.806144)
210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,POINT (-77.683344 39.623764)
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,POINT (-114.555146 35.109853)
670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,DENTON,TX,76208,POINT (-97.088293 33.175842)
310011,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,8210,
150100,"ST. MARY'S HEALTH, INC.",3700 WASHINGTON AVE,EVANSVILLE,IN,47750,POINT (-87.50554 37.962408)
431328,PIONEER MEMORIAL HOSPITAL - CAH,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070,
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,POINT (-94.651473 38.912835)
84003,MEADOWWOOD BEHAVIORAL HEALTH SYSTEM,575 SOUTH DUPONT HIGHWAY,NEW CASTLE,DE,19720,POINT (-75.628531 39.639121)
50736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,POINT (-118.138751 34.049769)
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,POINT (-94.230216 42.731835)
50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,POINT (-118.186683 33.779954)
150064,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,CONNERSVILLE,IN,47331,POINT (-85.131984 39.65592)
360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,POINT (-84.339625 41.282694)
44019,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,1955 WEST TRUCKER'S DRIVE,FAYETTEVILLE,AR,72704,POINT (-94.185989 36.109081)
10139,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,POINT (-86.77685 33.46291)
370173,CLAREMORE INDIAN HOSPITAL,101 SOUTH MOORE AVE,CLAREMORE,OK,74017,POINT (-95.628262 36.315655)
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,POINT (-118.482087 40.176624)
440200,STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,POINT (-86.072943 35.832865)
400044,SAN LUKE'S MEMORIAL HOSPITAL INC,TITO CASTRO AVE #917,PONCE,PR,733,
370206,OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134,POINT (-97.582124 35.614137)
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,POINT (-98.880491 30.262187)
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,POINT (-75.149449 40.302543)
404009,CENTRO DE SALUD CONDUCTUAL MENONITA-CIMA,CARR ESTATAL 14 INTERIOR SARGENTO GERARDO SANTIAGO,AIBONITO,PR,705,
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,POINT (-122.130891 38.006467)
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,POINT (-73.999335 41.922453)
310108,JFK MEDICAL CENTER,65 JAMES STREET,EDISON,NJ,8818,POINT (-74.349499 40.55787)
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,POINT (-75.444248 43.228954)
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,POINT (-109.8826 31.417254)
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,POINT (-117.913645 33.774471)
60020,"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,CO,81003,POINT (-104.612123 38.281678)
340084,ATRIUM HEALTH ANSON,2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170,POINT (-80.109679 34.978532)
424008,THREE RIVERS BEHAVIORAL HEALTH,2900 SUNSET BOULEVARD,WEST COLUMBIA,SC,29169,POINT (-81.119429 34.005676)
390001,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,POINT (-75.64589 41.400717)
51334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,POINT (-119.264518 34.442251)
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,68131,POINT (-95.956514 41.264512)
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,POINT (-111.822877 41.757461)
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,POINT (-96.763574 32.883139)
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,POINT (-90.178228 32.314278)
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,POINT (-77.100736 43.059959)
50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,POINT (-121.880027 37.692133)
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,POINT (-95.39918 29.707116)
321309,MIMBRES MEMORIAL HOSPITAL,900 W ASH,DEMING,NM,88031,
450422,BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,POINT (-96.794757 32.80453)
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438,POINT (-77.858265 39.295971)
171358,LINDSBORG COMMUNITY HOSPITAL,605 W LINCOLN STREET,LINDSBORG,KS,67456,POINT (-97.68359 38.573435)
41316,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,POINT (-89.97493 35.700249)
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,POINT (-83.012943 36.399736)
70020,MIDDLESEX HOSPITAL,28 CRESCENT ST,MIDDLETOWN,CT,6457,POINT (-72.647633 41.554865)
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,POINT (-85.96752 34.009389)
374012,"BROOKHAVEN HOSPITAL, INC",201 SOUTH GARNETT ROAD,TULSA,OK,74128,POINT (-95.851194 36.158032)
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,POINT (-93.633131 41.590777)
210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,POINT (-77.034198 39.016055)
140275,GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI,801 ILLINI DR,SILVIS,IL,61282,POINT (-90.419997 41.493068)
30038,SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,POINT (-111.922725 33.487639)
190274,OCHSNER MEDICAL CENTER-KENNER,180 WEST ESPLANADE AVENUE,KENNER,LA,70065,POINT (-90.27294 30.02322)
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,POINT (-112.354024 33.464283)
520027,COLUMBIA ST MARYS HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,WI,53097,POINT (-87.92415 43.25618)
464001,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,PROVO,UT,84605,POINT (-111.635831 40.233569)
374006,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,1101 EAST MONROE,MCALESTER,OK,74501,POINT (-95.752682 34.934794)
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,POINT (-71.562366 43.196329)
80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,POINT (-75.13586 38.777413)
201304,MOUNT DESERT ISLAND HOSPITAL,"10 WAYMAN LANE, PO BOX 8",BAR HARBOR,ME,4609,POINT (-68.202331 44.384369)
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,POINT (-103.091374 41.66189)
234023,HAVENWYCK HOSPITAL,1525 UNIVERSITY DRIVE,AUBURN HILLS,MI,48326,POINT (-83.248562 42.660783)
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,POINT (-73.940495 40.814482)
60130,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VIEW,COLORADO SPRINGS,CO,80918,POINT (-104.816436 38.910262)
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,189 PROUTY DRIVE,NEWPORT,VT,5855,POINT (-72.200339 44.954614)
420043,CHEROKEE MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,POINT (-81.635753 35.090092)
451349,SWISHER MEMORIAL HOSPITAL,539 SOUTHEAST 2ND,TULIA,TX,79088,POINT (-101.75641 34.535571)
241360,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,DEER RIVER,MN,56636,POINT (-93.791299 47.343503)
363308,SHRINERS HOSPITALS FOR CHILDREN - CINCINNATI,3229 BURNETT AVENUE,CINCINNATI,OH,45229,POINT (-84.500755 39.137695)
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",189 EAST MAIN STREET,WESTFIELD,NY,14787,POINT (-79.569397 42.327901)
231324,EATON RAPIDS MEDICAL CENTER,1500 S MAIN STREET,EATON RAPIDS,MI,48827,POINT (-84.657539 42.496021)
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340,POINT (-85.890837 31.048063)
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,POINT (-82.708764 41.446222)
364050,"ACCESS HOSPITAL DAYTON, LLC",2611 WAYNE AVENUE,DAYTON,OH,45420,POINT (-84.156073 39.739253)
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,POINT (-80.280536 40.156723)
340013,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,POINT (-81.964842 35.363396)
371307,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,BOISE CITY,OK,73933,POINT (-102.517537 36.729055)
131311,ST LUKE'S ELMORE MEDICAL CENTER,895 NORTH 6TH EAST,MOUNTAIN HOME,ID,83647,POINT (-115.692487 43.139199)
190184,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,COLUMBIA,LA,71418,POINT (-92.095218 32.077871)
390008,ELLWOOD CITY MEDICAL CENTER,724 PERSHING STREET,ELLWOOD CITY,PA,16117,POINT (-80.274479 40.869349)
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,POINT (-101.61156 47.298286)
391316,UPMC SUSQUEHANNA SOLDIERS & SAILORS,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,POINT (-77.298997 41.745192)
330409,THE BURDETT CARE CENTER,2215 BURDETT AVE,TROY,NY,12180,POINT (-73.671434 42.733395)
180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,POINT (-84.63279 39.017615)
